2026-01-18T18:14:58.136509Z  INFO Selected model: gpt-5.2, Selected effort: high
-  const durationSec = type === "rest" ? 6 : type === "treasure" ? 3 : type === "event" ? 0 : 8 + 3 * finalDifficulty
+  const durationSec =
+    type === "rest"
+      ? 6
+      : type === "treasure"
+        ? 3
+        : type === "event"
+          ? 0
+          : 1 // combat handled by discrete simulation; duration is derived from HP
+
+  const seed = (e.seed + e.roomIndex * 1337 + (finalDifficulty << 8)) >>> 0
 
   return {
     type,
     difficulty: finalDifficulty,
     durationSec,
     progressSec: 0,
     lootMult: choiceMod.lootMult ?? 1,
     resolved: false,
+    seed,
   }
 }
 
 function computePlayerCombat(state) {
   const mods = computeModifiers(state)
   const combatLevel = nextLevelProgress(state.skills.combat.xp).level
@@
 function applyInjuryIfAny(state, baseChance) {
   const mods = computeModifiers(state)
   const chance = baseChance * mods.injuryChanceMult
   if (Math.random() > chance) return false
   const now = state.meta?.simTimeMs ?? Date.now()
   state._injuredUntil = Math.max(state._injuredUntil ?? 0, now + 60_000)
   pushLog(state, "Injury! Efficiency reduced for 60s.")
   return true
 }
 
+function ensureCombatRoomInitialized(state, room) {
+  if (room.combat) return
+  const isBoss = room.type === "boss"
+  const { power, toughness, combatLevel } = computePlayerCombat(state)
+
+  const enemyPower = 1 + room.difficulty * (1.2 + 0.35 * state.expedition.risk) + (isBoss ? 4 : 0)
+  const enemyMaxHp = Math.floor(18 + room.difficulty * 14 + (isBoss ? 75 : 0))
+  const playerMaxHp = Math.floor(30 + combatLevel * 8 + (state.equipment.armorTier ?? 0) * 10)
+
+  const playerInterval = Math.max(0.45, Math.min(1.2, 1.15 / (0.75 + power / 6)))
+  const enemyInterval = Math.max(0.6, Math.min(1.5, 1.35 / (0.7 + enemyPower / 7)))
+
+  room.combat = {
+    enemyName: pickEnemyName(room.seed, room.difficulty, isBoss),
+    enemyPower,
+    enemyHp: enemyMaxHp,
+    enemyMaxHp,
+    playerHp: playerMaxHp,
+    playerMaxHp,
+    playerPower: power,
+    playerToughness: toughness,
+    playerInterval,
+    enemyInterval,
+    playerCd: 0.1,
+    enemyCd: 0.7,
+    rng: { t: (room.seed ^ 0xdeadbeef) >>> 0 },
+    damageTaken: 0,
+    started: false,
+  }
+}
+
+function tickCombatRoom(state, room, dtSec) {
+  ensureCombatRoomInitialized(state, room)
+  const c = room.combat
+  if (!c.started) {
+    c.started = true
+    pushFeed(state, `${c.enemyName} appears!`)
+  }
+
+  // Auto-potion at low HP.
+  if ((state.resources.potions ?? 0) > 0 && c.playerHp / c.playerMaxHp < 0.35) {
+    state.resources.potions -= 1
+    const heal = Math.ceil(c.playerMaxHp * 0.35)
+    c.playerHp = Math.min(c.playerMaxHp, c.playerHp + heal)
+    pushFeed(state, `You drink a potion and heal ${heal}.`)
+  }
+
+  c.playerCd -= dtSec
+  c.enemyCd -= dtSec
+
+  let safety = 0
+  while (safety++ < 20) {
+    const next = Math.min(c.playerCd, c.enemyCd)
+    if (next > 0) break
+
+    if (c.playerCd <= c.enemyCd) {
+      // Player attacks
+      c.playerCd += c.playerInterval
+      const r = rngNextFloat(c.rng)
+      const hitChance = Math.max(0.55, Math.min(0.95, 0.72 + (c.playerPower - c.enemyPower) * 0.04))
+      if (r > hitChance) {
+        pushFeed(state, `You miss.`)
+      } else {
+        const dodgeChance = Math.max(0.03, Math.min(0.22, 0.06 + (c.enemyPower - c.playerPower) * 0.02))
+        const r2 = rngNextFloat(c.rng)
+        if (r2 < dodgeChance) {
+          pushFeed(state, `${c.enemyName} dodges.`)
+        } else {
+          const critChance = Math.max(0.04, Math.min(0.18, 0.06 + (c.playerPower - c.enemyPower) * 0.02))
+          const r3 = rngNextFloat(c.rng)
+          const crit = r3 < critChance
+          const base = (0.75 + rngNextFloat(c.rng) * 0.5) * (2 + c.playerPower * 3.0)
+          const dmg = Math.max(1, Math.floor(base * (crit ? 1.6 : 1)))
+          c.enemyHp = Math.max(0, c.enemyHp - dmg)
+          pushFeed(state, `You hit ${c.enemyName} for ${dmg}${crit ? " (crit)" : ""}.`)
+        }
+      }
+    } else {
+      // Enemy attacks
+      c.enemyCd += c.enemyInterval
+      const r = rngNextFloat(c.rng)
+      const dodgeChance = Math.max(0.05, Math.min(0.25, 0.08 + nextLevelProgress(state.skills.combat.xp).level * 0.002))
+      if (r < dodgeChance) {
+        pushFeed(state, `You dodge.`)
+      } else {
+        const base = (0.8 + rngNextFloat(c.rng) * 0.45) * (1 + c.enemyPower * 2.2)
+        const reduced = Math.max(0, Math.floor(base - c.playerToughness * 1.2))
+        const dmg = Math.max(0, reduced)
+        if (dmg <= 0) {
+          pushFeed(state, `${c.enemyName} strikes, but you block it.`)
+        } else {
+          c.playerHp = Math.max(0, c.playerHp - dmg)
+          c.damageTaken += dmg
+          pushFeed(state, `${c.enemyName} hits you for ${dmg}.`)
+        }
+      }
+    }
+
+    if (c.enemyHp <= 0 || c.playerHp <= 0) break
+  }
+
+  if (c.playerHp <= 0) {
+    pushFeed(state, "You are forced to retreat!")
+    applyInjuryIfAny(state, 0.25 + 0.05 * state.expedition.risk)
+    stopExpedition(state)
+    pushLog(state, "You retreated from the expedition.")
+    return
+  }
+
+  if (c.enemyHp > 0) return
+
+  const isBoss = room.type === "boss"
+  const baseXp = (12 + 7 * room.difficulty + (isBoss ? 35 : 0)) * (0.9 + 0.1 * state.expedition.risk)
+  state.skills.combat.xp += baseXp * computeModifiers(state).globalXpMult
+  const loot = awardLoot(state, { difficulty: room.difficulty, isBoss, lootMult: room.lootMult })
+
+  const danger = Math.max(0.1, c.enemyPower / Math.max(0.5, c.playerToughness))
+  const took = c.damageTaken / Math.max(1, c.playerMaxHp)
+  const injuryChance = Math.min(0.42, 0.06 * danger + 0.18 * took + 0.03 * state.expedition.risk + (isBoss ? 0.04 : 0))
+  applyInjuryIfAny(state, injuryChance)
+
+  pushFeed(state, `Defeated ${c.enemyName}.`)
+  pushFeed(state, `Loot: +${loot.gold} gold${loot.meat ? `, +${loot.meat} meat` : ""}${loot.herbs ? `, +${loot.herbs} herbs` : ""}.`)
+  pushLog(state, `${isBoss ? "Boss defeated" : "Won fight"}: +${Math.floor(baseXp)} combat XP, +${loot.gold} gold.`)
+
+  room.resolved = true
+  if (isBoss) state.expedition.stats.bossesDefeated += 1
+}
+
 export function startExpedition(state, { risk = 1 }) {
   const now = Date.now()
   if ((state.resources.rations ?? 0) > 0) state.resources.rations -= 1
   else if ((state.resources.meat ?? 0) > 0) state.resources.meat -= 1
   state.activity.type = "expedition"
   state.expedition.active = true
   state.expedition.risk = Math.max(1, Math.min(3, risk))
   state.expedition.seed = Math.floor(Math.random() * 2 ** 31)
   state.expedition.roomIndex = 0
   state.expedition.roomCount = 8 + 2 * state.expedition.risk
   state.expedition.room = makeRoom(state)
   state.expedition.pendingChoice = null
+  state.expedition.feed = []
   state.meta.lastTickAt = now
   pushLog(state, `Expedition started (Risk ${state.expedition.risk}).`)
+  pushFeed(state, `You head out (Risk ${state.expedition.risk}).`)
 }
@@
 export function stopExpedition(state) {
   if (!state.expedition.active) return
   state.expedition.active = false
   state.expedition.room = null
   state.expedition.pendingChoice = null
   state.activity.type = "idle"
   pushLog(state, "Expedition ended.")
 }
@@
 export function tickExpedition(state, dtSec) {
   const e = state.expedition
   if (!e.active) return
   if (e.pendingChoice) return
 
   if (!e.room) e.room = makeRoom(state)
   const room = e.room
-  const isBoss = room.type === "boss"
 
   if (room.type === "event") {
+    if (!room._prompted) {
+      room._prompted = true
+      pushFeed(state, "A fork in the path… choose your route.")
+    }
     e.pendingChoice = {
       kind: "route",
       options: [
         { id: "safe", name: "Safe path", lootMult: 0.9, difficultyAdd: -1 },
         { id: "risky", name: "Risky path", lootMult: 1.35, difficultyAdd: +1 },
       ],
     }
     return
   }
 
   const injured = (state._injuredUntil ?? 0) > (state.meta?.simTimeMs ?? 0)
   const speedMult = injured ? 0.6 : 1
 
   if (room.type === "rest") {
     room.progressSec += dtSec * speedMult
     if (room.progressSec >= room.durationSec) {
       const used = state.resources.rations > 0
       if (used) state.resources.rations -= 1
       if (used) pushLog(state, "Rested and used 1 ration.")
       else pushLog(state, "Rested (no rations).")
+      pushFeed(state, used ? "You rest and eat a ration." : "You rest for a moment.")
       room.resolved = true
     }
   } else if (room.type === "treasure") {
     room.progressSec += dtSec * speedMult
     if (room.progressSec >= room.durationSec) {
       const loot = awardLoot(state, { difficulty: room.difficulty, isBoss: false, lootMult: room.lootMult })
       pushLog(state, `Found treasure: +${loot.gold} gold${loot.meat ? `, +${loot.meat} meat` : ""}${loot.herbs ? `, +${loot.herbs} herbs` : ""}.`)
+      pushFeed(state, "You find a hidden cache.")
+      pushFeed(state, `Loot: +${loot.gold} gold${loot.meat ? `, +${loot.meat} meat` : ""}${loot.herbs ? `, +${loot.herbs} herbs` : ""}.`)
       room.resolved = true
     }
-  } else {
-    // Combat/boss: scale duration by player combat power vs difficulty.
-    const { power, toughness } = computePlayerCombat(state)
-    const enemyPower = 1 + room.difficulty * (1.2 + 0.35 * e.risk) + (isBoss ? 4 : 0)
-    const combatSpeed = Math.max(0.2, power / enemyPower) * speedMult
-    room.progressSec += dtSec * combatSpeed
-
-    if (room.progressSec >= room.durationSec) {
-      const baseXp = (12 + 7 * room.difficulty + (isBoss ? 35 : 0)) * (0.9 + 0.1 * e.risk)
-      state.skills.combat.xp += baseXp * computeModifiers(state).globalXpMult
-      const loot = awardLoot(state, { difficulty: room.difficulty, isBoss, lootMult: room.lootMult })
-
-      // Injury chance depends on (enemy vs toughness), risk, and boss.
-      const danger = Math.max(0.1, enemyPower / Math.max(0.5, toughness))
-      const injuryChance = Math.min(0.35, 0.08 * danger + 0.04 * e.risk + (isBoss ? 0.05 : 0))
-      applyInjuryIfAny(state, injuryChance)
-
-      pushLog(
-        state,
-        `${isBoss ? "Boss defeated" : "Won fight"}: +${Math.floor(baseXp)} combat XP, +${loot.gold} gold.`
-      )
-      room.resolved = true
-      if (isBoss) e.stats.bossesDefeated += 1
-    }
+  } else if (room.type === "combat" || room.type === "boss") {
+    tickCombatRoom(state, room, dtSec * speedMult)
+    if (!e.active) return // player may have retreated
   }
 
   if (!room.resolved) return
 
   e.stats.roomsCleared += 1
   e.roomIndex += 1
   if (e.roomIndex >= e.roomCount) {
     stopExpedition(state)
     pushLog(state, "Expedition complete. Back to town.")
+    pushFeed(state, "Expedition complete. Back to town.")
     return
   }
   e.room = makeRoom(state)
 }
*** End Patch
2026-01-18T19:18:19.694976Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/expedition.js
@@
 export function chooseExpeditionOption(state, optionId) {
   const choice = state.expedition.pendingChoice
   if (!choice) return
   const opt = choice.options.find((o) => o.id === optionId)
   if (!opt) return
   state.expedition._nextRoomMod = { lootMult: opt.lootMult, difficultyAdd: opt.difficultyAdd }
   state.expedition.pendingChoice = null
   pushLog(state, `Chose: ${opt.name}.`)
+  pushFeed(state, `You choose: ${opt.name}.`)
 
   // Resolve the current event room and move on.
   if (state.expedition.room?.type === "event") {
     state.expedition.stats.roomsCleared += 1
     state.expedition.roomIndex += 1
*** End Patch
2026-01-18T19:18:23.909138Z  INFO ToolCall: shell_command {"command":"rg -n \"function renderExpedition\" -n src/game/ui.js && nl -ba src/game/ui.js | sed -n '150,310p'","workdir":"/home/vibecode/workspace"}
2026-01-18T19:18:42.745469Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
 	  function renderExpedition(state) {
 	    const e = state.expedition
 	    if (!e.active) {
@@
 	    const room = e.room
 	    const roomName =
 	      room?.type === "combat"
 	        ? "Combat"
 	        : room?.type === "boss"
 	          ? "Boss"
@@
 	                : "Unknown"
 
-	    const pct = room?.durationSec ? Math.floor((room.progressSec / room.durationSec) * 100) : 0
-	    const remaining = room?.durationSec ? Math.max(0, room.durationSec - room.progressSec) : 0
+	    const combat = room?.combat
+	    const pct =
+	      room?.type === "combat" || room?.type === "boss"
+	        ? combat?.enemyMaxHp
+	          ? Math.floor((1 - combat.enemyHp / combat.enemyMaxHp) * 100)
+	          : 0
+	        : room?.durationSec
+	          ? Math.floor((room.progressSec / room.durationSec) * 100)
+	          : 0
+	    const remaining =
+	      room?.type === "combat" || room?.type === "boss"
+	        ? 0
+	        : room?.durationSec
+	          ? Math.max(0, room.durationSec - room.progressSec)
+	          : 0
+	    const progressLabel =
+	      room?.type === "combat" || room?.type === "boss"
+	        ? combat
+	          ? `${combat.enemyName}: ${formatInt(combat.enemyHp)} / ${formatInt(combat.enemyMaxHp)} HP · You: ${formatInt(combat.playerHp)} / ${formatInt(combat.playerMaxHp)} HP`
+	          : "Engaged…"
+	        : `${formatSeconds(remaining)} remaining`
+
+	    const feed = Array.isArray(e.feed) ? e.feed : []
+	    const feedUi = `
+	      <div class="card">
+	        <div class="card__title">Live Feed</div>
+	        <div class="logBody">
+	          ${
+	            feed.length
+	              ? feed
+	                  .slice(0, 16)
+	                  .map((l) => `<div class="logLine">${escapeHtml(l)}</div>`)
+	                  .join("")
+	              : `<div class="muted small">Nothing yet.</div>`
+	          }
+	        </div>
+	      </div>
+	    `
@@
 	    return `
 	      <div class="stack">
 	        ${renderActions(state)}
 	        <div class="card">
 	          <div class="card__title">On Expedition <span class="muted">Risk ${e.risk}</span></div>
 	          <div class="row">
 	            <div class="pill">Room ${e.roomIndex + 1} / ${e.roomCount}</div>
 	            <div class="pill">${roomName} · Diff ${room?.difficulty ?? "?"}</div>
 	            <button class="btn btn--warn" data-action="expedition-stop">Return</button>
 	          </div>
 	          <div class="bar"><div class="bar__fill" style="width:${Math.max(0, Math.min(100, pct))}%"></div></div>
-	          <div class="muted small">${formatSeconds(remaining)} remaining</div>
+	          <div class="muted small">${escapeHtml(progressLabel)}</div>
 	        </div>
 	        ${choiceUi}
+	        ${feedUi}
 	        <div class="card">
 	          <div class="card__title">Supplies</div>
 	          <div class="row">
 	            <div class="pill">Rations: ${formatInt(state.resources.rations ?? 0)}</div>
 	            <div class="pill">Potions: ${formatInt(state.resources.potions ?? 0)}</div>
 	          </div>
 	          <div class="muted small">Gear: Weapon T${state.equipment.weaponTier ?? 0} · Armor T${state.equipment.armorTier ?? 0}</div>
 	        </div>
 	      </div>
 	    `
 	  }
*** End Patch
2026-01-18T19:19:08.596883Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
   return {
     destroy() {
       root.removeEventListener("click", onClick)
       root.removeEventListener("scroll", onScroll)
       root.removeEventListener("touchstart", onTouchStart)
       root.removeEventListener("touchmove", onTouchMove)
       root.removeEventListener("wheel", onWheel)
+      if (deferTimer) {
+        clearTimeout(deferTimer)
+        deferTimer = null
+      }
       unsub()
     },
   }
 }
*** End Patch
2026-01-18T19:19:14.779193Z  INFO ToolCall: shell_command {"command":"node --input-type=module -e \"await import('./src/game/expedition.js'); await import('./src/game/ui.js'); console.log('imports ok');\"","workdir":"/home/vibecode/workspace"}
2026-01-18T19:19:29.081762Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
   function onTouchStart() {
-    noteInteraction(600)
+    noteInteraction(1400)
   }
   function onTouchMove() {
-    noteInteraction(900)
+    noteInteraction(1700)
   }
*** End Patch
2026-01-18T19:19:40.797716Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
   function onWheel() {
     noteInteraction(600)
   }
+  function onPointerDown() {
+    noteInteraction(1400)
+  }
+  function onPointerMove() {
+    noteInteraction(1700)
+  }
 
   root.addEventListener("click", onClick)
   root.addEventListener("scroll", onScroll, { passive: true })
   root.addEventListener("touchstart", onTouchStart, { passive: true })
   root.addEventListener("touchmove", onTouchMove, { passive: true })
+  root.addEventListener("pointerdown", onPointerDown, { passive: true })
+  root.addEventListener("pointermove", onPointerMove, { passive: true })
   root.addEventListener("wheel", onWheel, { passive: true })
   const unsub = store.subscribe(scheduleRender)
   render()
 
   return {
     destroy() {
       root.removeEventListener("click", onClick)
       root.removeEventListener("scroll", onScroll)
       root.removeEventListener("touchstart", onTouchStart)
       root.removeEventListener("touchmove", onTouchMove)
+      root.removeEventListener("pointerdown", onPointerDown)
+      root.removeEventListener("pointermove", onPointerMove)
       root.removeEventListener("wheel", onWheel)
       if (deferTimer) {
         clearTimeout(deferTimer)
         deferTimer = null
       }
*** End Patch
2026-01-18T19:19:51.602290Z  INFO ToolCall: shell_command {"command":"node --input-type=module -e \"await import('./src/game/ui.js'); await import('./src/game/expedition.js'); console.log('ok');\"","workdir":"/home/vibecode/workspace"}
2026-01-18T20:28:07.646533Z  INFO Resuming rollout from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:28:07.656354Z  INFO Resumed rollout with 597 items, conversation ID: Some(ConversationId { uuid: 019bd250-6be6-76c0-9473-a0ef61e316b4 })
2026-01-18T20:28:07.656399Z  INFO Resumed rollout successfully from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:28:07.668051Z  WARN resuming session with different model: previous=gpt-5.2, current=gpt-5.1-codex-max
2026-01-18T20:28:29.934583Z  INFO Shutting down Codex instance
2026-01-18T20:28:31.497457Z  INFO Resuming rollout from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:28:31.505369Z  INFO Resumed rollout with 597 items, conversation ID: Some(ConversationId { uuid: 019bd250-6be6-76c0-9473-a0ef61e316b4 })
2026-01-18T20:28:31.505384Z  INFO Resumed rollout successfully from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:28:31.508518Z  WARN resuming session with different model: previous=gpt-5.2, current=gpt-5.1-codex-max
2026-01-18T20:41:58.175426Z  INFO Resuming rollout from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:41:58.183401Z  INFO Resumed rollout with 597 items, conversation ID: Some(ConversationId { uuid: 019bd250-6be6-76c0-9473-a0ef61e316b4 })
2026-01-18T20:41:58.183419Z  INFO Resumed rollout successfully from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:41:58.186629Z  WARN resuming session with different model: previous=gpt-5.2, current=gpt-5.1-codex-max
2026-01-18T20:54:01.288184Z  INFO Resuming rollout from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:54:01.296174Z  INFO Resumed rollout with 597 items, conversation ID: Some(ConversationId { uuid: 019bd250-6be6-76c0-9473-a0ef61e316b4 })
2026-01-18T20:54:01.296190Z  INFO Resumed rollout successfully from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T20:54:01.299363Z  WARN resuming session with different model: previous=gpt-5.2, current=gpt-5.1-codex-max
2026-01-18T21:05:43.264108Z  INFO Resuming rollout from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T21:05:43.271997Z  INFO Resumed rollout with 597 items, conversation ID: Some(ConversationId { uuid: 019bd250-6be6-76c0-9473-a0ef61e316b4 })
2026-01-18T21:05:43.272014Z  INFO Resumed rollout successfully from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T21:05:43.275136Z  WARN resuming session with different model: previous=gpt-5.2, current=gpt-5.1-codex-max
2026-01-18T21:37:31.812887Z  INFO Resuming rollout from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T21:37:31.820815Z  INFO Resumed rollout with 597 items, conversation ID: Some(ConversationId { uuid: 019bd250-6be6-76c0-9473-a0ef61e316b4 })
2026-01-18T21:37:31.820833Z  INFO Resumed rollout successfully from "/home/vibecode/.codex/sessions/2026/01/18/rollout-2026-01-18T18-14-04-019bd250-6be6-76c0-9473-a0ef61e316b4.jsonl"
2026-01-18T21:37:31.823972Z  WARN resuming session with different model: previous=gpt-5.2, current=gpt-5.1-codex-max
2026-01-18T21:47:21.431965Z  INFO spawning ghost snapshot task
2026-01-18T21:47:21.474643Z  INFO ghost snapshot blocking task finished
2026-01-18T21:47:21.474689Z  INFO ghost commit captured: bf96a13732c8aa1249b22e7277198956ad191f60
2026-01-18T21:47:21.474703Z  INFO ghost snapshot gate marked ready
2026-01-18T21:47:30.914157Z  INFO ToolCall: shell_command {"command":"rm -rf shaders public/draco public/models"}
2026-01-18T21:47:33.244583Z  INFO ToolCall: shell_command {"command":"apply_patch <<'PATCH'\n*** Begin Patch\n*** Update File: style.css\n@@\n-.webgl\n-{\n-    position: fixed;\n-    top: 0;\n-    left: 0;\n-    outline: none;\n-    z-index: -1;\n-    display: none;\n-}\n-\n #hud {\n*** End Patch\nPATCH"}
2026-01-18T21:47:34.864596Z  INFO ToolCall: shell_command {"command":"nl -ba style.css | sed -n '1,80p'","workdir":"/home/vibecode/workspace"}
2026-01-18T21:47:38.713127Z  INFO ToolCall: shell_command {"command":"apply_patch <<'PATCH'\n*** Begin Patch\n*** Update File: index.html\n@@\n-    <script type=\"module\" src=\"/main.js\"></script>\n+    <script type=\"module\" src=\"/main.js\"></script>\n   </body>\n </html>\n*** End Patch\nPATCH","workdir":"/home/vibecode/workspace"}
2026-01-18T21:47:42.950058Z  INFO ToolCall: shell_command {"command":"cat package.json","workdir":"/home/vibecode/workspace"}
2026-01-18T21:47:44.994462Z  INFO ToolCall: shell_command {"command":"cat main.js","workdir":"/home/vibecode/workspace"}
2026-01-18T21:47:50.191538Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: package.json
@@
   "scripts": {
     "dev": "vite",
     "build": "vite build",
     "preview": "vite preview"
   },
   "devDependencies": {
-    "vite": "^5.2.0",
-    "vite-plugin-glsl": "^1.3.0"
+    "vite": "^5.2.0"
   },
-  "dependencies": {
-    "@rollup/pluginutils": "^5.3.0",
-    "three": "^0.166.1",
-    "vite-plugin-restart": "^0.4.1"
-  },
+  "dependencies": {},
   "keywords": [
-    "three.js",
-    "boilerplate",
-    "starter",
-    "webgl",
-    "3D",
-    "graphics",
-    "node.js",
-    "npm"
+    "idle",
+    "rpg",
+    "browser",
+    "vite"
   ]
 }
*** End Patch
2026-01-18T21:47:52.693736Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: vite.config.js
@@
-import { defineConfig } from 'vite'
-import restart from 'vite-plugin-restart'
-import glsl from 'vite-plugin-glsl'
+import { defineConfig } from 'vite'
 
 export default defineConfig({
   root: './',
   publicDir: './public/',
   base: './',
   server: {
     host: true, // accessible sur le réseau local
     open: !('SANDBOX_URL' in process.env || 'CODESANDBOX_HOST' in process.env)
   },
   build: {
     outDir: 'dist', // doit pointer vers un dossier local (pas ../dist)
     emptyOutDir: true,
     sourcemap: true
   },
-  plugins: [
-    restart({ restart: ['public/**'] }),
-    glsl()
-  ]
+  plugins: []
 })
*** End Patch
2026-01-18T21:47:56.747240Z  INFO ToolCall: shell_command {"command":"rm -f bun.lock"}
2026-01-18T21:48:01.250420Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: README.md
@@
-# three-boilerplate
-
-Welcome to the **three-boilerplatee** README! This document provides an overview of the project, setup instructions, usage examples, and more.
-
-
-## Installation
-
-Find the package 'three-boilerplate' in nodemodules folder. \
-Put it in root folder delete all except the package. 
-
-Then, cd three-boilerplate 
-
-npm install 
-
-npm run dev. 
-
-Three-boilerplate in root directory soon.
+# Frontier Idle (Town + Expeditions)
+
+Stripped-down browser idle RPG: gather → build town → craft → expeditions → prestige. No 3D/WebGL code remaining; pure DOM + Vite.
+
+## Run locally
+```bash
+npm install
+npm run dev   # do NOT run here if your platform auto-runs the dev server
+```
+
+## Build for hosting
+```bash
+npm run build
+```
+Upload the `dist/` folder to any static host (Netlify, Vercel, CF Pages, S3/CloudFront, GitHub Pages, etc.).
+
+## Open in VS Code / Claude
+- The app is plain JS/DOM; entry is `main.js`, game logic in `src/game/`.
+- No extra build steps beyond Vite.
+
+## Project layout
+- `index.html` — mounts the HUD (`#hud`).
+- `main.js` — boot loop + game tick.
+- `src/game/` — state, simulation, expeditions, town/buildings, UI rendering.
+- `style.css` — HUD styling (mobile-friendly scrolling).
+
+## Notes
+- No Three.js or shader assets remain.
+- If you cloned earlier, delete `node_modules/` and reinstall to drop unused deps.
*** End Patch
2026-01-18T21:48:03.924247Z  INFO ToolCall: shell_command {"command":"rg -n \"three\" -S .","workdir":"/home/vibecode/workspace"}
2026-01-18T21:48:06.901116Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: package.json
@@
-  "name": "three-boilerplate",
+  "name": "frontier-idle",
*** End Patch
